Codigo;p;t;pa
24010740;0.0;0.0;0.0
23080680;0.0;0.0;0.0
23080630;0.0;0.0;0.0
26217050;0.0;0.0;0.0
23080940;0.0;0.0;0.0
23090020;0.0;0.0;0.0
23080740;0.0;0.0;0.0
24037370;0.0;0.0;0.0
27010800;0.0;0.0;0.0
26210070;0.0;0.0;0.0
24030260;0.0;0.0;0.0
24035240;0.0;0.0;0.0
23120010;0.0;0.0;0.0
26205060;0.0;0.0;0.0
23080950;0.0;0.0;0.0
24031010;0.0;0.0;0.0
26215020;0.0;0.0;0.0
24020090;0.0;0.0;0.0
11060010;0.0;0.0;0.0
24030200;0.0;0.0;0.0
26230180;0.0;0.0;0.0
24020080;0.0;0.0;0.0
24010660;0.0;0.0;0.0
24017640;1.0;0.0;0.0
24037040;0.0;0.0;0.0
36025010;0.0;0.0;0.0
24037380;0.0;0.0;0.0
26237020;0.0;0.0;0.0
26237130;0.0;0.0;0.0
24010780;0.0;0.0;0.0
24030830;0.0;0.0;0.0
24027070;1.0;0.0;0.0
24035070;0.0;0.0;0.0
23095010;0.0;0.0;0.0
23080390;0.0;0.0;0.0
24025040;0.0;0.0;0.0
24015370;0.0;0.0;0.0
24027060;0.0;0.0;0.0
23080760;0.0;0.0;0.0
23085080;1.0;1.0;1.0
24030290;0.0;0.0;0.0
23080660;0.0;0.0;0.0
24037400;0.0;0.0;0.0
24020050;0.0;0.0;0.0
24030740;0.0;0.0;0.0
23090040;0.0;0.0;0.0
26210130;0.0;0.0;0.0
24025020;0.0;0.0;0.0
24037390;0.0;0.0;0.0
24030700;0.0;0.0;0.0
24035260;0.0;0.0;0.0
24027040;0.0;0.0;0.0
23090080;0.0;0.0;0.0
23090090;0.0;0.0;0.0
23125110;0.0;0.0;0.0
24017650;0.0;0.0;0.0
24027080;0.0;0.0;0.0
26207090;0.0;0.0;0.0
26237060;0.0;0.0;0.0
11085010;0.0;0.0;0.0
23120200;0.0;0.0;0.0
26217010;1.0;0.0;0.0
11070030;0.0;0.0;0.0
27015190;0.0;0.0;0.0
24035310;0.0;0.0;0.0
24055040;0.0;0.0;0.0
23195090;1.0;1.0;1.0
52055160;1.0;1.0;1.0
27010830;0.0;0.0;0.0
26235020;0.0;0.0;0.0
23120070;0.0;0.0;0.0
24030360;0.0;0.0;0.0
24050080;0.0;0.0;0.0
24030730;0.0;0.0;0.0
36030030;0.0;0.0;0.0
24020150;0.0;0.0;0.0
23100040;0.0;0.0;0.0
24020130;0.0;0.0;0.0
27010840;0.0;0.0;0.0
23090110;0.0;0.0;0.0
24040060;0.0;0.0;0.0
27010870;0.0;0.0;0.0
27011230;0.0;0.0;0.0
24030320;0.0;0.0;0.0
23090100;0.0;0.0;0.0
24020070;0.0;0.0;0.0
23065110;1.0;1.0;1.0
11077030;0.0;0.0;0.0
24027090;0.0;0.0;0.0
26230010;0.0;0.0;0.0
23107030;0.0;0.0;0.0
23100070;0.0;0.0;0.0
24040050;0.0;0.0;0.0
11110020;0.0;0.0;0.0
23127050;0.0;0.0;0.0
23125050;0.0;0.0;0.0
24030340;0.0;0.0;0.0
27010900;0.0;0.0;0.0
26220090;0.0;0.0;0.0
23117010;0.0;0.0;0.0
23140060;0.0;0.0;0.0
23100080;0.0;0.0;0.0
27010160;0.0;0.0;0.0
23145020;0.0;0.0;0.0
23107020;1.0;0.0;0.0
27010880;0.0;0.0;0.0
24030950;1.0;1.0;1.0
56010030;0.0;0.0;0.0
24050100;0.0;0.0;0.0
23100050;0.0;0.0;0.0
26230140;0.0;0.0;0.0
11110110;0.0;0.0;0.0
27010860;0.0;0.0;0.0
23100060;0.0;0.0;0.0
24030220;0.0;0.0;0.0
24047010;0.0;0.0;0.0
26225040;0.0;0.0;0.0
38017030;0.0;0.0;0.0
24030300;0.0;0.0;0.0
24060050;0.0;0.0;0.0
11110010;0.0;0.0;0.0
23140070;0.0;0.0;0.0
24010710;0.0;0.0;0.0
23070020;0.0;0.0;0.0
24030160;0.0;0.0;0.0
23070010;0.0;0.0;0.0
23105020;0.0;0.0;0.0
11110040;0.0;0.0;0.0
24037500;0.0;0.0;0.0
11027010;0.0;0.0;0.0
11115020;1.0;1.0;1.0
24060030;0.0;0.0;0.0
24037100;0.0;0.0;0.0
24010850;0.0;0.0;0.0
24030400;0.0;0.0;0.0
23120220;0.0;0.0;0.0
24017600;1.0;0.0;0.0
24010210;0.0;0.0;0.0
11025010;0.0;0.0;0.0
36015010;0.0;0.0;0.0
23110040;0.0;0.0;0.0
26185020;0.0;0.0;0.0
24030840;0.0;0.0;0.0
24010870;0.0;0.0;0.0
36010020;0.0;0.0;0.0
23077050;0.0;0.0;0.0
11027030;1.0;0.0;0.0
24035350;0.0;0.0;0.0
36017010;0.0;0.0;0.0
24035020;0.0;0.0;0.0
11020010;0.0;0.0;0.0
24010670;0.0;0.0;0.0
36017030;0.0;0.0;0.0
24010750;0.0;0.0;0.0
36010030;0.0;0.0;0.0
26210110;0.0;0.0;0.0
26200150;0.0;0.0;0.0
24015280;0.0;0.0;0.0
26017060;1.0;0.0;0.0
23080790;0.0;0.0;0.0
23110010;0.0;0.0;0.0
24010250;0.0;0.0;0.0
26180200;0.0;0.0;0.0
24010820;0.0;0.0;0.0
24035420;0.0;0.0;0.0
23085140;0.0;0.0;0.0
23087200;0.0;0.0;0.0
23115010;0.0;0.0;0.0
24010640;0.0;0.0;0.0
24030690;0.0;0.0;0.0
24025030;1.0;1.0;1.0
24030590;0.0;0.0;0.0
24035280;0.0;0.0;0.0
26205070;0.0;0.0;0.0
24030150;0.0;0.0;0.0
23077030;0.0;0.0;0.0
24015270;0.0;0.0;0.0
26180170;0.0;0.0;0.0
23087190;1.0;0.0;0.0
24037510;0.0;0.0;0.0
35260080;0.0;0.0;0.0
35235010;1.0;1.0;1.0
24037410;0.0;0.0;0.0
24030650;0.0;0.0;0.0
23077020;0.0;0.0;0.0
26215010;0.0;0.0;0.0
35267090;0.0;0.0;0.0
26207010;0.0;0.0;0.0
27010790;0.0;0.0;0.0
23085100;0.0;0.0;0.0
24030170;0.0;0.0;0.0
36037010;0.0;0.0;0.0
22055020;0.0;0.0;0.0
32070120;0.0;0.0;0.0
26070170;0.0;0.0;0.0
22057050;0.0;0.0;0.0
22057060;1.0;0.0;0.0
32070060;0.0;0.0;0.0
22017010;0.0;0.0;0.0
32070110;0.0;0.0;0.0
22017030;0.0;0.0;0.0
22037010;0.0;0.0;0.0
26080310;0.0;0.0;0.0
53090030;0.0;0.0;0.0
32075010;0.0;0.0;0.0
32075040;0.0;0.0;0.0
26075010;0.0;0.0;0.0
53100040;0.0;0.0;0.0
26070110;0.0;0.0;0.0
22015020;0.0;0.0;0.0
32060020;0.0;0.0;0.0
26125061;1.0;1.0;1.0
21207960;0.0;0.0;0.0
21217250;0.0;0.0;0.0
21201310;0.0;0.0;0.0
21210160;0.0;0.0;0.0
26115050;0.0;0.0;0.0
26110060;0.0;0.0;0.0
26117070;0.0;0.0;0.0
35070300;0.0;0.0;0.0
35027140;1.0;0.0;0.0
21217220;0.0;0.0;0.0
21240030;0.0;0.0;0.0
34015010;0.0;0.0;0.0
21210020;0.0;0.0;0.0
35097080;0.0;0.0;0.0
35087020;1.0;0.0;0.0
34015020;0.0;0.0;0.0
26155120;0.0;0.0;0.0
35070380;0.0;0.0;0.0
35070370;0.0;0.0;0.0
35070280;0.0;0.0;0.0
35070250;0.0;0.0;0.0
35070290;0.0;0.0;0.0
21206010;0.0;0.0;0.0
35190070;0.0;0.0;0.0
35080050;1.0;1.0;1.0
54020010;0.0;0.0;0.0
31015010;0.0;0.0;0.0
35087030;0.0;0.0;0.0
35080100;0.0;0.0;0.0
54027020;0.0;0.0;0.0
32020010;0.0;0.0;0.0
26150060;0.0;0.0;0.0
26160120;0.0;0.0;0.0
32040020;0.0;0.0;0.0
26157090;0.0;0.0;0.0
35085030;0.0;0.0;0.0
26010050;0.0;0.0;0.0
52017110;1.0;0.0;0.0
26010030;0.0;0.0;0.0
32037010;0.0;0.0;0.0
21060070;0.0;0.0;0.0
26017030;0.0;0.0;0.0
26017110;0.0;0.0;0.0
21100140;0.0;0.0;0.0
53020010;0.0;0.0;0.0
21050310;0.0;0.0;0.0
26017040;0.0;0.0;0.0
26015040;1.0;1.0;0.0
26010070;0.0;0.0;0.0
21060030;0.0;0.0;0.0
53070110;0.0;0.0;0.0
26027260;0.0;0.0;0.0
32030010;0.0;0.0;0.0
26030050;0.0;0.0;0.0
21050240;0.0;0.0;0.0
24037290;1.0;0.0;0.0
32060060;0.0;0.0;0.0
26020180;0.0;0.0;0.0
21050250;0.0;0.0;0.0
53010020;0.0;0.0;0.0
53047010;0.0;0.0;0.0
26017050;0.0;0.0;0.0
26035070;0.0;0.0;0.0
26020440;0.0;0.0;0.0
26027220;0.0;0.0;0.0
21050080;0.0;0.0;0.0
21077030;0.0;0.0;0.0
26025070;0.0;0.0;0.0
26020190;0.0;0.0;0.0
21050140;0.0;0.0;0.0
26027080;0.0;0.0;0.0
26037010;0.0;0.0;0.0
53070080;0.0;0.0;0.0
26020130;0.0;0.0;0.0
21050200;0.0;0.0;0.0
27020410;0.0;0.0;0.0
35017030;0.0;0.0;0.0
35015010;0.0;0.0;0.0
26027200;1.0;0.0;0.0
52047020;0.0;0.0;0.0
22060090;0.0;0.0;0.0
31097020;0.0;0.0;0.0
21130010;0.0;0.0;0.0
21135020;0.0;0.0;0.0
21137020;0.0;0.0;0.0
35010070;0.0;0.0;0.0
26100690;0.0;0.0;0.0
35017080;0.0;0.0;0.0
21137070;0.0;0.0;0.0
21170050;0.0;0.0;0.0
35125020;0.0;0.0;0.0
53115020;0.0;0.0;0.0
21160060;0.0;0.0;0.0
23087660;1.0;0.0;0.0
35010150;0.0;0.0;0.0
26097040;0.0;0.0;0.0
26100800;0.0;0.0;0.0
26080290;0.0;0.0;0.0
21160200;0.0;0.0;0.0
21165030;0.0;0.0;0.0
22050100;0.0;0.0;0.0
21206560;0.0;0.0;0.0
21250460;0.0;0.0;0.0
32197010;0.0;0.0;0.0
21167100;0.0;0.0;0.0
21206230;0.0;0.0;0.0
54087020;0.0;0.0;0.0
35027500;0.0;0.0;0.0
21205529;0.0;0.0;0.0
35060130;0.0;0.0;0.0
26120150;0.0;0.0;0.0
21202280;0.0;0.0;0.0
26110160;0.0;0.0;0.0
54085010;0.0;0.0;0.0
54050020;0.0;0.0;0.0
54035010;0.0;0.0;0.0
21206190;0.0;0.0;0.0
35067120;0.0;0.0;0.0
21050090;1.0;1.0;1.0
21206000;0.0;0.0;0.0
35095020;0.0;0.0;0.0
35207020;0.0;0.0;0.0
21206540;0.0;0.0;0.0
26100830;0.0;0.0;0.0
23125150;0.0;0.0;0.0
21201640;0.0;0.0;0.0
23020080;1.0;1.0;1.0
35267030;0.0;0.0;0.0
26145020;0.0;0.0;0.0
23020090;0.0;0.0;0.0
26147080;0.0;0.0;0.0
26140080;0.0;0.0;0.0
26147010;0.0;0.0;0.0
26170250;0.0;0.0;0.0
26167080;0.0;0.0;0.0
23067080;1.0;0.0;0.0
26167070;1.0;0.0;0.0
21107020;1.0;0.0;0.0
26170260;0.0;0.0;0.0
35080010;0.0;0.0;0.0
35090060;0.0;0.0;0.0
35197190;1.0;0.0;0.0
23025040;0.0;0.0;0.0
23027060;0.0;0.0;0.0
26140120;0.0;0.0;0.0
23050080;0.0;0.0;0.0
35190050;0.0;0.0;0.0
24010070;0.0;0.0;0.0
21107030;0.0;0.0;0.0
23125070;0.0;0.0;0.0
21050110;0.0;0.0;0.0
21100020;0.0;0.0;0.0
21100070;0.0;0.0;0.0
21050220;0.0;0.0;0.0
32010010;0.0;0.0;0.0
32107010;0.0;0.0;0.0
32107030;0.0;0.0;0.0
21060090;0.0;0.0;0.0
21050230;0.0;0.0;0.0
32047010;0.0;0.0;0.0
21057040;0.0;0.0;0.0
21057070;0.0;0.0;0.0
21100090;0.0;0.0;0.0
21185030;0.0;0.0;0.0
32100010;0.0;0.0;0.0
32045010;0.0;0.0;0.0
21257120;1.0;0.0;0.0
26025090;0.0;0.0;0.0
35010040;0.0;0.0;0.0
21105050;0.0;0.0;0.0
22050060;0.0;0.0;0.0
21190330;0.0;0.0;0.0
22065040;0.0;0.0;0.0
22060100;0.0;0.0;0.0
21170040;0.0;0.0;0.0
22067010;0.0;0.0;0.0
22050090;0.0;0.0;0.0
22050040;0.0;0.0;0.0
32105010;0.0;0.0;0.0
21160210;0.0;0.0;0.0
26095220;0.0;0.0;0.0
22060040;0.0;0.0;0.0
21160070;0.0;0.0;0.0
35130010;0.0;0.0;0.0
22060070;0.0;0.0;0.0
21170030;0.0;0.0;0.0
54075020;0.0;0.0;0.0
21195110;0.0;0.0;0.0
35060090;0.0;0.0;0.0
22057030;0.0;0.0;0.0
21135060;0.0;0.0;0.0
21190340;0.0;0.0;0.0
21197090;0.0;0.0;0.0
35010050;0.0;0.0;0.0
21206700;0.0;0.0;0.0
21205420;0.0;0.0;0.0
35217020;0.0;0.0;0.0
21247050;0.0;0.0;0.0
21201230;0.0;0.0;0.0
21255110;0.0;0.0;0.0
35060150;0.0;0.0;0.0
35060140;0.0;0.0;0.0
21205730;0.0;0.0;0.0
21240040;0.0;0.0;0.0
21206550;0.0;0.0;0.0
21202100;0.0;0.0;0.0
21205520;0.0;0.0;0.0
21206150;0.0;0.0;0.0
35067090;0.0;0.0;0.0
21206130;0.0;0.0;0.0
26127090;0.0;0.0;0.0
21245140;0.0;0.0;0.0
35060100;0.0;0.0;0.0
26127100;0.0;0.0;0.0
21205791;1.0;1.0;1.0
35070040;0.0;0.0;0.0
35070030;0.0;0.0;0.0
26140110;0.0;0.0;0.0
23020100;0.0;0.0;0.0
24017610;0.0;0.0;0.0
23040070;0.0;0.0;0.0
24011150;0.0;0.0;0.0
24011090;0.0;0.0;0.0
35197060;0.0;0.0;0.0
26147140;1.0;0.0;0.0
11030030;0.0;0.0;0.0
23060170;0.0;0.0;0.0
35260030;0.0;0.0;0.0
23060110;0.0;0.0;0.0
35075010;0.0;0.0;0.0
34035010;0.0;0.0;0.0
34037700;0.0;0.0;0.0
24015380;1.0;1.0;1.0
35085020;0.0;0.0;0.0
35090070;0.0;0.0;0.0
35080040;0.0;0.0;0.0
35210020;0.0;0.0;0.0
24010610;0.0;0.0;0.0
35267100;0.0;0.0;0.0
23087150;1.0;0.0;0.0
26020230;0.0;0.0;0.0
28037030;1.0;0.0;0.0
21100080;0.0;0.0;0.0
26030080;0.0;0.0;0.0
26027090;0.0;0.0;0.0
26020020;0.0;0.0;0.0
26030060;0.0;0.0;0.0
26027100;0.0;0.0;0.0
21087070;0.0;0.0;0.0
21080070;0.0;0.0;0.0
53070060;0.0;0.0;0.0
26030030;0.0;0.0;0.0
26020030;0.0;0.0;0.0
21077010;0.0;0.0;0.0
53070070;0.0;0.0;0.0
21050170;0.0;0.0;0.0
21050070;0.0;0.0;0.0
21057130;0.0;0.0;0.0
21080030;0.0;0.0;0.0
35010230;0.0;0.0;0.0
21087060;0.0;0.0;0.0
21100030;0.0;0.0;0.0
21105020;0.0;0.0;0.0
21100150;0.0;0.0;0.0
21085020;0.0;0.0;0.0
53070010;0.0;0.0;0.0
21087090;0.0;0.0;0.0
22077040;0.0;0.0;0.0
21190320;0.0;0.0;0.0
21190090;0.0;0.0;0.0
35010020;0.0;0.0;0.0
54077200;0.0;0.0;0.0
22070010;0.0;0.0;0.0
26107130;0.0;0.0;0.0
22077030;0.0;0.0;0.0
26105230;0.0;0.0;0.0
21180120;0.0;0.0;0.0
21190270;0.0;0.0;0.0
22075020;0.0;0.0;0.0
21180240;0.0;0.0;0.0
26100810;0.0;0.0;0.0
26105140;0.0;0.0;0.0
35020060;0.0;0.0;0.0
26100350;0.0;0.0;0.0
21180160;0.0;0.0;0.0
26100790;0.0;0.0;0.0
24037490;1.0;0.0;0.0
21206060;0.0;0.0;0.0
54077030;0.0;0.0;0.0
21187060;0.0;0.0;0.0
22077070;0.0;0.0;0.0
26137210;0.0;0.0;0.0
21245100;0.0;0.0;0.0
21245090;0.0;0.0;0.0
21245110;0.0;0.0;0.0
21245120;0.0;0.0;0.0
21245150;0.0;0.0;0.0
35060120;0.0;0.0;0.0
21205770;0.0;0.0;0.0
26130560;0.0;0.0;0.0
35070170;0.0;0.0;0.0
21240110;0.0;0.0;0.0
26127120;0.0;0.0;0.0
26137190;0.0;0.0;0.0
26137200;0.0;0.0;0.0
26130550;0.0;0.0;0.0
21245080;0.0;0.0;0.0
21206200;0.0;0.0;0.0
21205750;0.0;0.0;0.0
35067100;0.0;0.0;0.0
35177010;0.0;0.0;0.0
21206680;0.0;0.0;0.0
21205870;0.0;0.0;0.0
35090110;0.0;0.0;0.0
21206630;0.0;0.0;0.0
23120240;0.0;0.0;0.0
26185040;0.0;0.0;0.0
23050230;0.0;0.0;0.0
11037020;0.0;0.0;0.0
35070020;0.0;0.0;0.0
35077090;0.0;0.0;0.0
24010170;0.0;0.0;0.0
21206210;0.0;0.0;0.0
21245060;0.0;0.0;0.0
21245050;0.0;0.0;0.0
35067020;0.0;0.0;0.0
35077060;0.0;0.0;0.0
26160080;0.0;0.0;0.0
35070010;0.0;0.0;0.0
35217040;0.0;0.0;0.0
35195050;0.0;0.0;0.0
35210040;0.0;0.0;0.0
23055040;0.0;0.0;0.0
35230010;0.0;0.0;0.0
35075030;0.0;0.0;0.0
35070310;0.0;0.0;0.0
26170290;0.0;0.0;0.0
26180260;0.0;0.0;0.0
27017890;0.0;0.0;0.0
35077100;0.0;0.0;0.0
26025100;0.0;0.0;0.0
35070220;0.0;0.0;0.0
35267040;0.0;0.0;0.0
35217010;1.0;0.0;0.0
21105040;0.0;0.0;0.0
26030070;0.0;0.0;0.0
21087050;0.0;0.0;0.0
21087040;0.0;0.0;0.0
21100010;0.0;0.0;0.0
21090130;0.0;0.0;0.0
21100120;0.0;0.0;0.0
21095020;0.0;0.0;0.0
21105060;0.0;0.0;0.0
53075010;0.0;0.0;0.0
26045030;0.0;0.0;0.0
26040280;0.0;0.0;0.0
21050120;0.0;0.0;0.0
21100040;0.0;0.0;0.0
53070090;0.0;0.0;0.0
21087100;0.0;0.0;0.0
26020220;0.0;0.0;0.0
21080100;0.0;0.0;0.0
53050020;0.0;0.0;0.0
21167050;0.0;0.0;0.0
21160030;0.0;0.0;0.0
21080040;0.0;0.0;0.0
21080050;0.0;0.0;0.0
21097060;0.0;0.0;0.0
21097080;0.0;0.0;0.0
21110210;0.0;0.0;0.0
35020270;0.0;0.0;0.0
35025030;0.0;0.0;0.0
54077010;0.0;0.0;0.0
35035070;0.0;0.0;0.0
21190240;0.0;0.0;0.0
26105160;0.0;0.0;0.0
35037130;0.0;0.0;0.0
26100700;0.0;0.0;0.0
35030050;0.0;0.0;0.0
26107140;0.0;0.0;0.0
35030060;0.0;0.0;0.0
35030070;0.0;0.0;0.0
22070020;0.0;0.0;0.0
35035080;0.0;0.0;0.0
35027180;0.0;0.0;0.0
35035010;0.0;0.0;0.0
35010010;0.0;0.0;0.0
26100770;0.0;0.0;0.0
35060180;0.0;0.0;0.0
26130540;0.0;0.0;0.0
26137180;0.0;0.0;0.0
21250100;0.0;0.0;0.0
26057030;1.0;0.0;0.0
22075040;0.0;0.0;0.0
35020030;0.0;0.0;0.0
35037140;0.0;0.0;0.0
21206500;0.0;0.0;0.0
21205950;0.0;0.0;0.0
26137140;0.0;0.0;0.0
26055050;0.0;0.0;0.0
21130050;0.0;0.0;0.0
26065020;0.0;0.0;0.0
32070020;0.0;0.0;0.0
53080010;0.0;0.0;0.0
26045010;0.0;0.0;0.0
26065010;0.0;0.0;0.0
21140140;0.0;0.0;0.0
26040040;0.0;0.0;0.0
32077060;0.0;0.0;0.0
32020020;0.0;0.0;0.0
32075080;0.0;0.0;0.0
21137030;1.0;0.0;0.0
26055140;0.0;0.0;0.0
21145020;0.0;0.0;0.0
35055010;0.0;0.0;0.0
21147050;0.0;0.0;0.0
54030020;0.0;0.0;0.0
21210130;0.0;0.0;0.0
26100780;0.0;0.0;0.0
21197210;0.0;0.0;0.0
35057020;0.0;0.0;0.0
35057030;0.0;0.0;0.0
33065010;0.0;0.0;0.0
21217300;0.0;0.0;0.0
35105040;0.0;0.0;0.0
21245070;0.0;0.0;0.0
21250640;0.0;0.0;0.0
35060060;0.0;0.0;0.0
21205670;0.0;0.0;0.0
26137110;0.0;0.0;0.0
26135140;0.0;0.0;0.0
26137240;0.0;0.0;0.0
35067030;0.0;0.0;0.0
35060230;0.0;0.0;0.0
26130570;0.0;0.0;0.0
26120730;0.0;0.0;0.0
26135200;0.0;0.0;0.0
26135230;0.0;0.0;0.0
26135190;0.0;0.0;0.0
26135170;0.0;0.0;0.0
21257030;0.0;0.0;0.0
35197050;0.0;0.0;0.0
26177010;0.0;0.0;0.0
35210010;0.0;0.0;0.0
26105150;0.0;0.0;0.0
26175020;0.0;0.0;0.0
26175010;0.0;0.0;0.0
26175050;0.0;0.0;0.0
23040060;0.0;0.0;0.0
23040050;0.0;0.0;0.0
24015290;0.0;0.0;0.0
24017630;0.0;0.0;0.0
24017680;0.0;0.0;0.0
24017690;0.0;0.0;0.0
24017720;0.0;0.0;0.0
24017700;0.0;0.0;0.0
21180040;0.0;0.0;0.0
35020300;1.0;1.0;1.0
35020010;0.0;0.0;0.0
21170020;0.0;0.0;0.0
21210190;0.0;0.0;0.0
21185040;0.0;0.0;0.0
22077080;0.0;0.0;0.0
21217170;0.0;0.0;0.0
21217110;0.0;0.0;0.0
21237030;0.0;0.0;0.0
21187040;0.0;0.0;0.0
21185050;0.0;0.0;0.0
35030090;0.0;0.0;0.0
35080070;0.0;0.0;0.0
21205920;0.0;0.0;0.0
21255140;0.0;0.0;0.0
35060160;0.0;0.0;0.0
35065010;0.0;0.0;0.0
26157170;0.0;1.0;0.0
21210140;0.0;0.0;0.0
21190310;0.0;0.0;0.0
21201300;0.0;0.0;0.0
26135180;0.0;0.0;0.0
21250560;0.0;0.0;0.0
21205930;0.0;0.0;0.0
26117200;0.0;0.0;0.0
21195120;1.0;1.0;1.0
21230060;0.0;0.0;0.0
26120130;0.0;0.0;0.0
21217120;0.0;0.0;0.0
35027001;1.0;0.0;0.0
35027002;0.0;0.0;0.0
21217270;0.0;0.0;0.0
35057010;1.0;0.0;0.0
21250480;0.0;0.0;0.0
35220040;0.0;0.0;0.0
21206030;0.0;0.0;0.0
21250500;0.0;0.0;0.0
26117030;0.0;0.0;0.0
35220010;0.0;0.0;0.0
26147110;0.0;0.0;0.0
21197080;1.0;0.0;0.0
21200780;0.0;0.0;0.0
35070520;0.0;0.0;0.0
54020080;0.0;0.0;0.0
21205990;0.0;0.0;0.0
24011060;0.0;0.0;0.0
24015120;0.0;0.0;0.0
23035020;0.0;0.0;0.0
11017010;0.0;0.0;0.0
23120210;0.0;0.0;0.0
26170350;0.0;0.0;0.0
23030010;0.0;0.0;0.0
24017240;0.0;0.0;0.0
24017730;0.0;0.0;0.0
24011100;0.0;0.0;0.0
23040030;0.0;0.0;0.0
11030040;0.0;0.0;0.0
21090040;0.0;0.0;0.0
53060010;0.0;0.0;0.0
21080080;0.0;0.0;0.0
21110440;0.0;0.0;0.0
24010800;0.0;0.0;0.0
21090120;0.0;0.0;0.0
21097100;0.0;0.0;0.0
32110010;0.0;0.0;0.0
21110410;0.0;0.0;0.0
32150010;0.0;0.0;0.0
21097010;0.0;0.0;0.0
21110130;0.0;0.0;0.0
26135160;0.0;0.0;0.0
26130020;0.0;0.0;0.0
21250050;0.0;0.0;0.0
54020050;0.0;0.0;0.0
21206490;0.0;0.0;0.0
26137170;0.0;0.0;0.0
26135150;0.0;0.0;0.0
26135240;0.0;0.0;0.0
26130360;0.0;0.0;0.0
21250550;0.0;0.0;0.0
21250190;0.0;0.0;0.0
21250570;0.0;0.0;0.0
21205940;1.0;1.0;1.0
26155260;1.0;1.0;0.0
35095030;0.0;0.0;0.0
26185010;0.0;0.0;0.0
24037020;0.0;0.0;0.0
24037580;0.0;0.0;0.0
24017510;0.0;0.0;0.0
35097030;0.0;0.0;0.0
35197070;0.0;0.0;0.0
26160160;0.0;0.0;0.0
26187170;0.0;0.0;0.0
26165030;0.0;0.0;0.0
35197010;0.0;0.0;0.0
35267060;0.0;0.0;0.0
26130270;0.0;0.0;0.0
26135090;0.0;0.0;0.0
21200840;0.0;0.0;0.0
35070320;0.0;0.0;0.0
35180010;0.0;0.0;0.0
21205960;0.0;0.0;0.0
54027040;0.0;0.0;0.0
24037090;0.0;0.0;0.0
21250410;0.0;0.0;0.0
21250360;0.0;0.0;0.0
21250150;0.0;0.0;0.0
21250370;0.0;0.0;0.0
35227050;0.0;0.0;0.0
26155130;0.0;0.0;0.0
21250530;0.0;0.0;0.0
24017780;0.0;0.0;0.0
35267070;0.0;0.0;0.0
24015090;0.0;0.0;0.0
26180180;1.0;1.0;1.0
24037300;0.0;0.0;0.0
26175030;0.0;0.0;0.0
24037450;0.0;0.0;0.0
24030190;0.0;0.0;0.0
21201630;0.0;0.0;0.0
21095010;0.0;0.0;0.0
24050150;0.0;0.0;0.0
26177090;0.0;0.0;0.0
24017770;0.0;0.0;0.0
24010690;0.0;0.0;0.0
26135120;0.0;0.0;0.0
21055040;0.0;0.0;0.0
21097090;0.0;0.0;0.0
21090090;0.0;0.0;0.0
22070030;0.0;0.0;0.0
35030030;0.0;0.0;0.0
35020340;0.0;0.0;0.0
35027150;0.0;0.0;0.0
32080040;0.0;0.0;0.0
32117010;0.0;0.0;0.0
21080090;0.0;0.0;0.0
21090150;0.0;0.0;0.0
21110420;0.0;0.0;0.0
35025040;0.0;0.0;0.0
35020070;0.0;0.0;0.0
38037020;0.0;0.0;0.0
26087030;0.0;0.0;0.0
35030380;0.0;0.0;0.0
22077050;1.0;0.0;0.0
35030100;0.0;0.0;0.0
26195030;0.0;0.0;0.0
24017620;0.0;0.0;0.0
24037120;0.0;0.0;0.0
56010050;0.0;0.0;0.0
26180190;0.0;0.0;0.0
24010410;0.0;0.0;0.0
21180220;0.0;0.0;0.0
35027130;0.0;0.0;0.0
24035300;0.0;0.0;0.0
56010020;0.0;0.0;0.0
26177060;0.0;0.0;0.0
24030780;0.0;0.0;0.0
24030450;0.0;0.0;0.0
35210060;0.0;0.0;0.0
21130060;0.0;0.0;0.0
26020100;0.0;0.0;0.0
26020120;0.0;0.0;0.0
21110180;0.0;0.0;0.0
26027250;0.0;0.0;0.0
26027210;0.0;0.0;0.0
22020020;0.0;0.0;0.0
26020470;0.0;0.0;0.0
21127050;0.0;0.0;0.0
26045020;0.0;0.0;0.0
21117040;0.0;0.0;0.0
21117070;0.0;0.0;0.0
26025030;0.0;0.0;0.0
22020060;0.0;0.0;0.0
35230020;0.0;0.0;0.0
35237020;0.0;0.0;0.0
23050100;0.0;0.0;0.0
24037070;0.0;0.0;0.0
11040010;0.0;0.0;0.0
24030410;0.0;0.0;0.0
35230030;0.0;0.0;0.0
24037130;0.0;0.0;0.0
24030380;0.0;0.0;0.0
21110380;0.0;0.0;0.0
11027060;0.0;0.0;0.0
24017760;0.0;0.0;0.0
35260060;0.0;0.0;0.0
22020040;0.0;0.0;0.0
22010010;0.0;0.0;0.0
21140010;0.0;0.0;0.0
21110120;0.0;0.0;0.0
21145070;0.0;0.0;0.0
32070090;0.0;0.0;0.0
26060020;0.0;0.0;0.0
26070760;0.0;0.0;0.0
22020070;0.0;0.0;0.0
22027010;0.0;0.0;0.0
21115060;0.0;0.0;0.0
26065040;0.0;0.0;0.0
26070770;0.0;0.0;0.0
32070030;0.0;0.0;0.0
23067040;1.0;0.0;0.0
21190350;0.0;0.0;0.0
54077130;0.0;0.0;0.0
21190290;0.0;0.0;0.0
54090010;0.0;0.0;0.0
35030040;0.0;0.0;0.0
